('http://www.cnblogs.com/qianyueric/', '[浅羽技术]')
('http://www.cnblogs.com/ireadme/', '[码农读书]')
('http://www.cnblogs.com/siyuanwai/', '[四猿外]')
('http://www.cnblogs.com/powertoolsteam/', '[葡萄城技术团队]')
('http://www.cnblogs.com/jinjiangongzuoshi/', '[狂师]')
('http://www.cnblogs.com/Courage129/', '[等不到的口琴]')
('http://www.cnblogs.com/itlz/', '[五分钟学大数据]')
('http://www.cnblogs.com/clnsx/', '[clnsx]')
('http://www.cnblogs.com/heniu/', '[和牛]')
('http://www.cnblogs.com/pengjiali/', '[彭加李]')
('http://www.cnblogs.com/loogn/', '[拉克斯文]')
('http://www.cnblogs.com/candl/', '[guang_blog]')
('http://www.cnblogs.com/TJ21/', '[雨听风说]')
('http://www.cnblogs.com/louisanu/', '[优化与算法]')
('http://www.cnblogs.com/scofield666/', '[空壳先生]')
('http://www.cnblogs.com/hellotim/', '[huazi7]')
('http://www.cnblogs.com/zhangyinhua/', '[LanceToBigData]')
('http://www.cnblogs.com/bryan31/', '[铂赛东]')
('http://www.cnblogs.com/myshowtime/', '[SpringLeee]')
('http://www.cnblogs.com/tiger-wang/', '[老王Plus]')
('http://www.cnblogs.com/maitian2013/', '[GO麦田麦穗]')
('http://www.cnblogs.com/luozx207/', '[luozx207]')
('http://www.cnblogs.com/xingrenguanxue/', '[行人观学]')
('http://www.cnblogs.com/Steven-HU/', '[Er_HU]')
('http://www.cnblogs.com/bigsai/', '[bigsai]')
('http://www.cnblogs.com/minjieagile/', '[吃个药丸儿]')
('http://www.cnblogs.com/ricklz/', '[Rick.lz]')
('http://www.cnblogs.com/reminis/', '[Java伴我余生]')
('http://www.cnblogs.com/light0011/', '[码农小说家]')
('http://www.cnblogs.com/noear/', '[刘之西东]')
('http://www.cnblogs.com/bolingcavalry/', '[程序员欣宸]')
('http://www.cnblogs.com/wudskq/', '[悟_dskq]')
('http://www.cnblogs.com/pingguo-softwaretesting/', '[把苹果v咬哭]')
('http://www.cnblogs.com/azhi98/', '[rookie丶]')
('http://www.cnblogs.com/iFrank/', '[流星斩月]')
('http://www.cnblogs.com/wudskq/', '[悟_dskq]')
('http://www.cnblogs.com/luciochn/', '[Mr_ηobody]')
('http://www.cnblogs.com/mengxinJ/', '[萌新J]')
('http://www.cnblogs.com/yushengaqingzhijiao/', '[罐装七喜]')
('http://www.cnblogs.com/liusy01/', '[上古伪神]')
('http://www.cnblogs.com/lcgbk/', '[李春港]')
('http://www.cnblogs.com/mjios/', '[M了个J]')
('http://www.cnblogs.com/lulight/', '[路边两盏灯]')
('http://www.cnblogs.com/manupstairs/', '[楼上那个蜀黍]')
('http://www.cnblogs.com/AllenMaster/', '[Grant_Allen]')
('http://www.cnblogs.com/ireadme/', '[码农读书]')
('http://www.cnblogs.com/codesee/', '[编码者频道]')
('http://www.cnblogs.com/zkweb/', '[q303248153]')
('http://www.cnblogs.com/sazxj/', '[拾得岁月尽好]')
('http://www.cnblogs.com/flutterdev/', '[Flutter社区]')
('http://www.cnblogs.com/nebulagraph/', '[NebulaGraph]')
('http://www.cnblogs.com/Rohn/', '[不羁的罗恩]')
('http://www.cnblogs.com/ITPower/', '[盛开的太阳]')
('http://www.cnblogs.com/huaweiyun/', '[华为云开发者社区]')
('http://www.cnblogs.com/jackson0714/', '[悟空聊架构]')
('http://www.cnblogs.com/pengdai/', '[pdai]')
('http://www.cnblogs.com/echoyya/', '[Echoyya、]')
('http://www.cnblogs.com/Yesi/', '[E-iceblue]')
('http://www.cnblogs.com/sam-zhang/', '[木深]')
('http://www.cnblogs.com/RudeCrab/', '[RudeCrab]')
('http://www.cnblogs.com/ireadme/', '[码农读书]')
('http://www.cnblogs.com/xfrog/', '[xfrog]')
('http://www.cnblogs.com/hacker-linner/', '[为少]')
('http://www.cnblogs.com/vivotech/', '[vivo互联网技术]')
('http://www.cnblogs.com/goodcitizen/', '[goodcitizen]')
('http://www.cnblogs.com/dino623/', '[dino.c]')
('http://www.cnblogs.com/JulianHuang/', '[_小码甲]')
('http://www.cnblogs.com/wxkang/', '[CV技术指南（公众号）]')
('http://www.cnblogs.com/arthinking/', '[arthinking-itzhai]')
('http://www.cnblogs.com/zhujiqian/', '[朱季谦]')
('http://www.cnblogs.com/MeteorSeed/', '[MeteorSeed]')
('http://www.cnblogs.com/richieyang/', '[richiezhang]')
('http://www.cnblogs.com/HOsystem/', '[HOsystem]')
('http://www.cnblogs.com/bqzzz/', '[BaKuai]')
('http://www.cnblogs.com/dandelion200/', '[蒲公英不是梦]')
('http://www.cnblogs.com/pingguo-softwaretesting/', '[把苹果v咬哭]')
('http://www.cnblogs.com/boxrice/', '[青城同学]')
('http://www.cnblogs.com/jiakecong/', '[Silent丿丶黑羽]')
('http://www.cnblogs.com/codists/', '[codists]')
('http://www.cnblogs.com/cjsblog/', '[废物大师兄]')
('http://www.cnblogs.com/yufei12/', '[TY__F]')
('http://www.cnblogs.com/xym0710/', '[小明明同学]')
('http://www.cnblogs.com/ms08067/', '[Ms08067安全实验室]')
('http://www.cnblogs.com/fanxiang/', '[梵响]')
('http://www.cnblogs.com/AaronNotes/', '[AaronHuang]')
('http://www.cnblogs.com/myshowtime/', '[SpringLeee]')
('http://www.cnblogs.com/whgk/', '[有梦想的老王]')
('http://www.cnblogs.com/fulu/', '[福禄网络技术团队]')
('http://www.cnblogs.com/yikoulinux/', '[一口Linux]')
('http://www.cnblogs.com/heavenspring/', '[HeavenSpring]')
('http://www.cnblogs.com/xiao2shiqi/', '[小二十七]')
('http://www.cnblogs.com/readbyte/', '[读字节]')
('http://www.cnblogs.com/zhangbin1989/', '[丰极]')
('http://www.cnblogs.com/lifullmoon/', '[月圆吖]')
('http://www.cnblogs.com/rangers-sun/', '[列兵许三多]')
('http://www.cnblogs.com/zuowj/', '[梦在旅途]')
('http://www.cnblogs.com/rossiXYZ/', '[罗西的思考]')
('http://www.cnblogs.com/xiongze520/', '[熊泽-学习中的苦与乐]')
('http://www.cnblogs.com/imzx/', '[化云随风]')
('http://www.cnblogs.com/wzh2010/', '[翁智华]')
('http://www.cnblogs.com/javastack/', '[Java技术栈]')
('http://www.cnblogs.com/Steven-HU/', '[Er_HU]')
('http://www.cnblogs.com/Iannnnnnnnnnnnn/', '[Iannnnnnnnnnnnn]')
('http://www.cnblogs.com/guguguhuha/', '[guguguhuha]')
('http://www.cnblogs.com/thisiswhy/', '[why技术]')
('http://www.cnblogs.com/zhangyinhua/', '[LanceToBigData]')
('http://www.cnblogs.com/wuhuacong/', '[伍华聪]')
('http://www.cnblogs.com/huaweiyun/', '[华为云开发者社区]')
('http://www.cnblogs.com/cxuanBlog/', '[程序员cxuan]')
('http://www.cnblogs.com/bqzzz/', '[BaKuai]')
('http://www.cnblogs.com/lifullmoon/', '[月圆吖]')
('http://www.cnblogs.com/susouth/', '[漫画前端∙苏南]')
('http://www.cnblogs.com/seven0007/', '[Seven0007]')
('http://www.cnblogs.com/Tiancheng-Duan/', '[血夜之末]')
('http://www.cnblogs.com/yan7/', '[莫问今朝·]')
('http://www.cnblogs.com/jianzh5/', '[JAVA日知录]')
('http://www.cnblogs.com/reminis/', '[Java伴我余生]')
('http://www.cnblogs.com/techflow/', '[TechFlow2019]')
('http://www.cnblogs.com/iFrank/', '[流星斩月]')
('http://www.cnblogs.com/xueweihan/', '[削微寒]')
('http://www.cnblogs.com/bolingcavalry/', '[程序员欣宸]')
('http://www.cnblogs.com/Tom-shushu/', '[Tom-shushu]')
('http://www.cnblogs.com/jay-huaxiao/', '[Jay_huaxiao]')
('http://www.cnblogs.com/bigoldpan/', '[老潘博客]')
('http://www.cnblogs.com/remcarpediem/', '[程序员历小冰]')
('http://www.cnblogs.com/deatharthas/', '[老胡写代码]')
('http://www.cnblogs.com/ireadme/', '[码农读书]')
('http://www.cnblogs.com/noear/', '[刘之西东]')
('http://www.cnblogs.com/lonely-wolf/', '[双子孤狼]')
('http://www.cnblogs.com/lulight/', '[路边两盏灯]')
('http://www.cnblogs.com/flashsun/', '[闪客sun]')
('http://www.cnblogs.com/tencent-cloud-native/', '[腾讯云原生]')
('http://www.cnblogs.com/codists/', '[codists]')
('http://www.cnblogs.com/scofield666/', '[空壳先生]')
('http://www.cnblogs.com/yumaster/', '[土伦]')
('http://www.cnblogs.com/iFrank/', '[流星斩月]')
('http://www.cnblogs.com/richieyang/', '[richiezhang]')
('http://www.cnblogs.com/TOP-Bio/', '[TOP生物信息]')
('http://www.cnblogs.com/light0011/', '[码农小说家]')
('http://www.cnblogs.com/charlieroro/', '[charlieroro]')
('http://www.cnblogs.com/ricklz/', '[Rick.lz]')
('http://www.cnblogs.com/VideoCloudTech/', '[阿里云视频云]')
('http://www.cnblogs.com/baoshu/', '[宝树呐]')
('http://www.cnblogs.com/yefanqiu/', '[叶帆]')
('http://www.cnblogs.com/xiongze520/', '[熊泽-学习中的苦与乐]')
('http://www.cnblogs.com/JayL-zxl/', '[周小伦]')
('http://www.cnblogs.com/Iannnnnnnnnnnnn/', '[Iannnnnnnnnnnnn]')
('http://www.cnblogs.com/lifullmoon/', '[月圆吖]')
('http://www.cnblogs.com/ryanyangcs/', '[米开朗基杨]')
('http://www.cnblogs.com/wzh2010/', '[翁智华]')
('http://www.cnblogs.com/jianzh5/', '[JAVA日知录]')
('http://www.cnblogs.com/bqzzz/', '[BaKuai]')
('http://www.cnblogs.com/readbyte/', '[读字节]')
('http://www.cnblogs.com/fei-hui/', '[飞灰同学]')
('http://www.cnblogs.com/huaweiyun/', '[华为云开发者社区]')
('http://www.cnblogs.com/miki-peng/', '[miki_peng]')
('http://www.cnblogs.com/lanston/', '[堅持╅信念★]')
('http://www.cnblogs.com/coco1s/', '[ChokCoco]')
('http://www.cnblogs.com/onlyliuxin/', '[码农翻身]')
('http://www.cnblogs.com/vivotech/', '[vivo互联网技术]')
('http://www.cnblogs.com/xfrog/', '[xfrog]')
('http://www.cnblogs.com/nickchen121/', '[二十三岁的有德]')
('http://www.cnblogs.com/edisonchou/', '[EdisonZhou]')
('http://www.cnblogs.com/ireadme/', '[码农读书]')
('http://www.cnblogs.com/alchemystar/', '[无毁的湖光-Al]')
('http://www.cnblogs.com/developer-huawei/', '[华为开发者论坛]')
('http://www.cnblogs.com/chengxy-nds/', '[程序员内点事]')
('http://www.cnblogs.com/kiba/', '[kiba518]')
('http://www.cnblogs.com/rongdi/', '[码小D]')
('http://www.cnblogs.com/xiaofuge/', '[小傅哥]')
('http://www.cnblogs.com/zoe-zyq/', '[Code综艺圈]')
('http://www.cnblogs.com/yan7/', '[莫问今朝·]')
('http://www.cnblogs.com/cmt/', '[博客园团队]')
('http://www.cnblogs.com/codelove/', '[雪雁]')
('http://www.cnblogs.com/xueweihan/', '[削微寒]')
('http://www.cnblogs.com/hacker-linner/', '[为少]')
('http://www.cnblogs.com/memento/', '[Memento]')
('http://www.cnblogs.com/LexMoon/', '[AntzUhl]')
('http://www.cnblogs.com/reminis/', '[Java伴我余生]')
('http://www.cnblogs.com/LFeather/', '[奶酪魔像]')
('http://www.cnblogs.com/bolingcavalry/', '[程序员欣宸]')
('http://www.cnblogs.com/lhrbest/', '[^_^小麦苗^_^]')
('http://www.cnblogs.com/hong-fithing/', '[温一壶清酒]')
('http://www.cnblogs.com/sewain/', '[sewain]')
('http://www.cnblogs.com/kevinwan/', '[Kevin Wan]')
('http://www.cnblogs.com/catcher1994/', '[Catcher8]')
('http://www.cnblogs.com/chanshuyi/', '[陈树义]')
('http://www.cnblogs.com/1wen/', '[子慕大诗人]')
('http://www.cnblogs.com/weihanli/', '[WeihanLi]')
('http://www.cnblogs.com/mghio/', '[mghio]')
('http://www.cnblogs.com/henjay724/', '[痞子衡]')
('http://www.cnblogs.com/mengqd/', '[老孟Flutter]')
('http://www.cnblogs.com/strugger-0316/', '[上善若水~小辉]')
('http://www.cnblogs.com/iflyendless/', '[行无际]')
('http://www.cnblogs.com/JayL-zxl/', '[周小伦]')
('http://www.cnblogs.com/xhload3d/', '[xhload3d]')
('http://www.cnblogs.com/guguguhuha/', '[guguguhuha]')
('http://www.cnblogs.com/flutterdev/', '[Flutter社区]')
('http://www.cnblogs.com/Frather/', '[Frather]')
('http://www.cnblogs.com/linyiweiblog/', '[Linyiwei]')
('http://www.cnblogs.com/gongsir/', '[码之泪殇]')
('http://www.cnblogs.com/pingwen/', '[啊哈彭]')
('http://www.cnblogs.com/ricklz/', '[Rick.lz]')
('http://www.cnblogs.com/slyz-2019/', '[水流云在2019]')
('http://www.cnblogs.com/csp1993/', '[c5p1ng]')
('http://www.cnblogs.com/zero-one-mxc/', '[暗明星辰]')
('http://www.cnblogs.com/linzm14/', '[十四lin]')
('http://www.cnblogs.com/dongxiaodong/', '[东小东]')
('http://www.cnblogs.com/yq055783/', '[yq055783]')
('http://www.cnblogs.com/bbgs-xc/', '[MXC肖某某]')
('http://www.cnblogs.com/cwsheng/', '[chaney1992]')
('http://www.cnblogs.com/pengjiali/', '[彭加李]')
('http://www.cnblogs.com/sgh1023/', '[James_Shangguan]')
('http://www.cnblogs.com/TidyScript/', '[TidyScript]')
('http://www.cnblogs.com/henryfusu/', '[Henry扶苏]')
('http://www.cnblogs.com/mengxinJ/', '[萌新J]')
('http://www.cnblogs.com/mpolaris/', '[MPolaris]')
('http://www.cnblogs.com/Tianwenfeigong/', '[天问非攻]')
('http://www.cnblogs.com/pingguo-softwaretesting/', '[把苹果v咬哭]')
('http://www.cnblogs.com/Iflyinsky/', '[SkyOnSky]')
('http://www.cnblogs.com/luciochn/', '[Mr_ηobody]')
('http://www.cnblogs.com/yougewe/', '[等你归去来]')
('http://www.cnblogs.com/xibei/', '[那是山]')
('http://www.cnblogs.com/leesf456/', '[leesf]')
('http://www.cnblogs.com/zaishiyu/', '[丶Serendipity丶]')
('http://www.cnblogs.com/Iannnnnnnnnnnnn/', '[Iannnnnnnnnnnnn]')
('http://www.cnblogs.com/craigtaylor/', '[CraigTaylor]')
('http://www.cnblogs.com/MoYu-zc/', '[MoYu-zc]')
('http://www.cnblogs.com/Damaer/', '[第十六封]')
('http://www.cnblogs.com/codists/', '[codists]')
('http://www.cnblogs.com/luozhiyun/', '[luozhiyun]')
('http://www.cnblogs.com/techflow/', '[TechFlow2019]')
('http://www.cnblogs.com/chuchq/', '[二七零零]')
('http://www.cnblogs.com/sunkaixuan/', '[果糖大数据科技]')
('http://www.cnblogs.com/v587-666/', '[敲代码的小小酥]')
('http://www.cnblogs.com/cocowool/', '[Cocowool]')
('http://www.cnblogs.com/manfuzhuji/', '[满赋诸机]')
('http://www.cnblogs.com/ztfjs/', '[张泰峰]')
('http://www.cnblogs.com/cswiki/', '[飞天小牛肉]')
('http://www.cnblogs.com/zeyfra/', '[ZeyFra]')
('http://www.cnblogs.com/llxxbb/', '[李学斌]')
('http://www.cnblogs.com/memento/', '[Memento]')
('http://www.cnblogs.com/wujuncheng/', '[wujuncheng]')
('http://www.cnblogs.com/Courage129/', '[等不到的口琴]')
('http://www.cnblogs.com/for-easy-fast/', '[明志德道]')
('http://www.cnblogs.com/roseAT/', '[粥里有勺糖]')
('http://www.cnblogs.com/cathyqq/', '[是倩倩不是欠欠]')
('http://www.cnblogs.com/linzm14/', '[十四lin]')
('http://www.cnblogs.com/yuliang520/', '[yle]')
('http://www.cnblogs.com/df888/', '[dongfanger]')
('http://www.cnblogs.com/reminis/', '[Java伴我余生]')
('http://www.cnblogs.com/Gaowaly/', '[Gaowaly]')
('http://www.cnblogs.com/wqp001/', '[野生D程序猿]')
('http://www.cnblogs.com/minismb/', '[minismb]')
('http://www.cnblogs.com/binecy/', '[binecy]')
('http://www.cnblogs.com/huzhanfei/', '[JeffreyHu]')
('http://www.cnblogs.com/xuruiming/', '[岁月已走远]')
('http://www.cnblogs.com/gouden/', '[Gouden]')
('http://www.cnblogs.com/newcheer/', '[Kuiperbelt]')
('http://www.cnblogs.com/YYwantMore/', '[YYWantMore]')
('http://www.cnblogs.com/xuliuzai/', '[东山絮柳仔]')
('http://www.cnblogs.com/luciochn/', '[Mr_ηobody]')
('http://www.cnblogs.com/elmluo/', '[elmluo]')
('http://www.cnblogs.com/zyx-shadow/', '[山斗]')
('http://www.cnblogs.com/C202202chenkelin/', '[Miusybaby]')
('http://www.cnblogs.com/Frather/', '[Frather]')
('http://www.cnblogs.com/huangrenhui/', '[码猿手]')
('http://www.cnblogs.com/liusy01/', '[上古伪神]')
('http://www.cnblogs.com/IUpdatable/', '[IUpdatable]')
('http://www.cnblogs.com/feffery/', '[费弗里]')
('http://www.cnblogs.com/wmyskxz/', '[我没有三颗心脏]')
('http://www.cnblogs.com/xinhua19/', '[xinhua]')
('http://www.cnblogs.com/wangpenghui522/', '[孤舟蓑翁]')
('http://www.cnblogs.com/conscience-remain/', '[良知犹存]')
('http://www.cnblogs.com/cathyqq/', '[是倩倩不是欠欠]')
('http://www.cnblogs.com/sinkinben/', '[sinkinben]')
('http://www.cnblogs.com/iFrank/', '[流星斩月]')
('http://www.cnblogs.com/ireadme/', '[码农读书]')
('http://www.cnblogs.com/math-girl-796/', '[math-girl-796]')
('http://www.cnblogs.com/chenyanbin/', '[陈彦斌]')
('http://www.cnblogs.com/apocelipes/', '[apocelipes]')
('http://www.cnblogs.com/blueju/', '[blueju]')
('http://www.cnblogs.com/wangruijie/', '[wangruijie]')
('http://www.cnblogs.com/cg-ww/', '[炒焖煎糖板栗]')
('http://www.cnblogs.com/datastax/', '[DataStax]')
('http://www.cnblogs.com/smart-rick/', '[黎久桐槐]')
('http://www.cnblogs.com/three-fighter/', '[三分恶]')
('http://www.cnblogs.com/Oejfr/', '[感觉不妥]')
('http://www.cnblogs.com/bbgs-xc/', '[MXC肖某某]')
('http://www.cnblogs.com/forchan/', '[原来是甘文川同学]')
('http://www.cnblogs.com/throwable/', '[throwable]')
('http://www.cnblogs.com/WangXianSCU/', '[pedro7]')
('http://www.cnblogs.com/yupi/', '[程序员鱼皮]')
('http://www.cnblogs.com/qcrao-2018/', '[Stefno]')
('http://www.cnblogs.com/readbyte/', '[读字节]')
('http://www.cnblogs.com/feng0815/', '[尘世风]')
('http://www.cnblogs.com/AllenMaster/', '[Grant_Allen]')
('http://www.cnblogs.com/zhhfan/', '[zhhfan]')
('http://www.cnblogs.com/nickchen121/', '[二十三岁的有德]')
('http://www.cnblogs.com/chuchq/', '[二七零零]')
('http://www.cnblogs.com/lulight/', '[路边两盏灯]')
('http://www.cnblogs.com/Rohn/', '[不羁的罗恩]')
('http://www.cnblogs.com/xingag/', '[AirPython]')
('http://www.cnblogs.com/hhhnicvscs/', '[码农译站]')
('http://www.cnblogs.com/johngo/', '[Python爱好者社区]')
('http://www.cnblogs.com/zero-zyq/', '[zero.zhang]')
('http://www.cnblogs.com/binghe001/', '[冰河团队]')
('http://www.cnblogs.com/sxzhou/', '[道之有道]')
('http://www.cnblogs.com/feng0815/', '[尘世风]')
('http://www.cnblogs.com/chuganghong/', '[东垂小夫]')
('http://www.cnblogs.com/chuaner/', '[火腿烧豆腐]')
('http://www.cnblogs.com/Dailuobo/', '[呆萝卜]')
('http://www.cnblogs.com/May-2nd/', '[Biadocy]')
('http://www.cnblogs.com/dechinphy/', '[陆言君]')
('http://www.cnblogs.com/pgrightwu/', '[pgrightwu]')
('http://www.cnblogs.com/cjsblog/', '[废物大师兄]')
('http://www.cnblogs.com/memento/', '[Memento]')
('http://www.cnblogs.com/wxkang/', '[CV技术指南（公众号）]')
('http://www.cnblogs.com/Xy--1/', '[Lushun]')
('http://www.cnblogs.com/itlz/', '[五分钟学大数据]')
('http://www.cnblogs.com/txqx/', '[天下！行]')
('http://www.cnblogs.com/xuanhaoo/', '[xuanhaoo]')
('http://www.cnblogs.com/nightbreeze/', '[清风可托]')
('http://www.cnblogs.com/Yesi/', '[E-iceblue]')
('http://www.cnblogs.com/yfrs/', '[_herbert]')
('http://www.cnblogs.com/StanleyBlogs/', '[StanleyBlogs]')
('http://www.cnblogs.com/songsongsun/', '[皮皮松]')
('http://www.cnblogs.com/amap_tech/', '[高德技术]')
('http://www.cnblogs.com/pengpengdeyuan/', '[砰砰的猿]')
('http://www.cnblogs.com/piperliu/', '[Piper蛋窝]')
('http://www.cnblogs.com/zumengjie/', '[顶风少年]')
('http://www.cnblogs.com/felordcn/', '[码农小胖哥]')
('http://www.cnblogs.com/Steven-HU/', '[Er_HU]')
('http://www.cnblogs.com/surging-dandelion/', '[蒲公英的狂想]')
('http://www.cnblogs.com/powertoolsteam/', '[葡萄城技术团队]')
('http://www.cnblogs.com/chenxizhang/', '[陈希章]')
('http://www.cnblogs.com/YC-L/', '[YC-L]')
('http://www.cnblogs.com/xiyixiaodao/', '[希夷小道]')
('http://www.cnblogs.com/whgk/', '[有梦想的老王]')
('http://www.cnblogs.com/xuxiaowei/', '[xuweiblog]')
('http://www.cnblogs.com/wuhuacong/', '[伍华聪]')
('http://www.cnblogs.com/huaweiyun/', '[华为云开发者社区]')
('http://www.cnblogs.com/iFrank/', '[流星斩月]')
('http://www.cnblogs.com/juwan/', '[Juwan]')
('http://www.cnblogs.com/Shimarin/', '[Jane_leaves]')
('http://www.cnblogs.com/lulight/', '[路边两盏灯]')
('http://www.cnblogs.com/ilooli/', '[OvvO]')
('http://www.cnblogs.com/lifullmoon/', '[月圆吖]')
('http://www.cnblogs.com/Rohn/', '[不羁的罗恩]')
('http://www.cnblogs.com/cswiki/', '[飞天小牛肉]')
('http://www.cnblogs.com/Jack-Blog/', '[杰哥很忙]')
('http://www.cnblogs.com/echoyya/', '[Echoyya、]')
('http://www.cnblogs.com/xiaofuge/', '[小傅哥]')
('http://www.cnblogs.com/greensunit/', '[GreenSunIT]')
('http://www.cnblogs.com/xumengxuan/', '[蚊子博客]')
('http://www.cnblogs.com/vadim-web/', '[郭先生的博客]')
('http://www.cnblogs.com/developer-huawei/', '[华为开发者论坛]')
('http://www.cnblogs.com/ryzen/', '[RyzenAdorer]')
('http://www.cnblogs.com/haozi0804/', '[wuch]')
('http://www.cnblogs.com/cicada-smile/', '[知了一笑]')
('http://www.cnblogs.com/zoe-zyq/', '[Code综艺圈]')
('http://www.cnblogs.com/hong-fithing/', '[温一壶清酒]')
('http://www.cnblogs.com/flydean/', '[flydean]')
('http://www.cnblogs.com/bolingcavalry/', '[程序员欣宸]')
('http://www.cnblogs.com/ITPower/', '[盛开的太阳]')
('http://www.cnblogs.com/Damaer/', '[第十六封]')
('http://www.cnblogs.com/myshowtime/', '[SpringLeee]')
('http://www.cnblogs.com/codists/', '[codists]')
('http://www.cnblogs.com/fnng/', '[虫师]')
('http://www.cnblogs.com/selimsong/', '[7m鱼]')
('http://www.cnblogs.com/mpolaris/', '[MPolaris]')
('http://www.cnblogs.com/StanleyBlogs/', '[StanleyBlogs]')
('http://www.cnblogs.com/mengqd/', '[老孟Flutter]')
('http://www.cnblogs.com/xiyixiaodao/', '[希夷小道]')
('http://www.cnblogs.com/jackson0714/', '[悟空聊架构]')
('http://www.cnblogs.com/cg-ww/', '[炒焖煎糖板栗]')
('http://www.cnblogs.com/hnvvv/', '[翅膀的初衷]')
('http://www.cnblogs.com/dmflysky/', '[風青宇]')
('http://www.cnblogs.com/MoYu-zc/', '[MoYu-zc]')
('http://www.cnblogs.com/jiangweiping/', '[蒋伟平]')
('http://www.cnblogs.com/strugger-0316/', '[上善若水~小辉]')
('http://www.cnblogs.com/mengxinJ/', '[萌新J]')
('http://www.cnblogs.com/qizhou/', '[颀周]')
('http://www.cnblogs.com/misection/', '[throw_new_NullPointe]')
('http://www.cnblogs.com/MSReactor/', '[MicrosoftReactor]')
('http://www.cnblogs.com/zylwy/', '[不太机灵的春天]')
('http://www.cnblogs.com/chuganghong/', '[东垂小夫]')
('http://www.cnblogs.com/Tenshi/', '[HinanawiTenshi]')
('http://www.cnblogs.com/yikoulinux/', '[一口Linux]')
('http://www.cnblogs.com/mjios/', '[M了个J]')
('http://www.cnblogs.com/wulichenai/', '[雾里尘埃]')
('http://www.cnblogs.com/dagis/', '[dagis]')
('http://www.cnblogs.com/codesee/', '[编码者频道]')
('http://www.cnblogs.com/jiyang2008/', '[姑苏慕容复]')
('http://www.cnblogs.com/snail-learn-code/', '[蜗牛学编程]')
('http://www.cnblogs.com/zero-one-mxc/', '[暗明星辰]')
('http://www.cnblogs.com/liyihua/', '[LeeHua]')
('http://www.cnblogs.com/ztfjs/', '[张泰峰]')
('http://www.cnblogs.com/iamy/', '[幻者]')
('http://www.cnblogs.com/pingwen/', '[啊哈彭]')
('http://www.cnblogs.com/wangyiyunxin/', '[网易云信]')
('http://www.cnblogs.com/lifullmoon/', '[月圆吖]')
('http://www.cnblogs.com/wj-1314/', '[战争热诚]')
('http://www.cnblogs.com/tencent-cloud-native/', '[腾讯云原生]')
('http://www.cnblogs.com/phillyx/', '[小云菜]')
('http://www.cnblogs.com/rossiXYZ/', '[罗西的思考]')
('http://www.cnblogs.com/zhoujinyi/', '[jyzhou]')
('http://www.cnblogs.com/zhangbin1989/', '[丰极]')
('http://www.cnblogs.com/yuanchenhui/', '[源之缘]')
('http://www.cnblogs.com/michael9/', '[以终为始]')
('http://www.cnblogs.com/ywjbokeyuan/', '[打游戏也要有梦想]')
('http://www.cnblogs.com/webhmy/', '[webhmy]')
('http://www.cnblogs.com/myshowtime/', '[SpringLeee]')
('http://www.cnblogs.com/lesofn/', '[木小丰]')
('http://www.cnblogs.com/Howinfun/', '[不送花的程序猿]')
('http://www.cnblogs.com/syy1757528181/', '[看萝卜在飘]')
('http://www.cnblogs.com/scofield666/', '[空壳先生]')
('http://www.cnblogs.com/siyuanwai/', '[四猿外]')
('http://www.cnblogs.com/fenjyang/', '[奋进的小样]')
('http://www.cnblogs.com/panshenlian/', '[潘潘和他的朋友们]')
('http://www.cnblogs.com/Steven-HU/', '[Er_HU]')
('http://www.cnblogs.com/jinjiangongzuoshi/', '[狂师]')
('http://www.cnblogs.com/lgx211/', '[lgx211]')
('http://www.cnblogs.com/chenxizhang/', '[陈希章]')
('http://www.cnblogs.com/WeaRang/', '[MageByte]')
('http://www.cnblogs.com/lulight/', '[路边两盏灯]')
